Date,Ticker,Open,High,Low,Close,Volume
2024-03-19,000660,158226.98,158415.66,156681.24,157931.14,2809231
2024-03-19,005930,77210.59,78053.47,75720.18,77728.2,2420084
2024-03-20,000660,155600.61,158339.22,154281.6,155251.06,1065228
2024-03-20,005930,78297.77,79082.15,77732.99,78042.09,2572474
2024-03-21,000660,155499.13,155850.93,152737.35,154257.5,1112701
2024-03-21,005930,78580.92,79955.87,77184.87,78447.01,1046223
2024-03-22,000660,155790.4,158745.71,153547.92,157326.83,1869201
2024-03-22,005930,76314.66,76827.54,75558.55,76667.71,2860532
2024-03-25,000660,162962.19,163260.58,159837.01,162710.96,2029013
2024-03-25,005930,74506.02,75448.5,73656.04,75198.84,2854525
2024-03-26,000660,166754.92,169764.44,165486.51,167279.62,2660329
2024-03-26,005930,76365.1,77462.25,74898.12,76646.92,1126355
2024-03-27,000660,166496.39,168022.95,164661.42,165857.86,1405838
2024-03-27,005930,77361.01,78856.96,75090.23,76615.34,2893985
2024-03-28,000660,161935.33,165164.6,160070.16,162565.07,2556436
2024-03-28,005930,77794.02,79154.68,76696.89,77578.17,1934311
2024-03-29,000660,164077.36,166914.86,162604.85,163026.09,1748167
2024-03-29,005930,77623.67,78702.37,76277.16,77640.99,865941
2024-04-01,000660,157313.6,159789.95,155276.75,157885.57,2122363
2024-04-01,005930,77407.37,78823.97,76156.09,77705.86,2281551
2024-04-02,000660,159504.51,161750.29,156804.8,158851.36,1167092
2024-04-02,005930,79784.41,80006.54,78470.83,79041.56,1776250
2024-04-03,000660,158256.78,159064.81,157768.06,158476.97,1560930
2024-04-03,005930,78907.81,79252.31,77795.28,78331.07,2643853
2024-04-04,000660,156108.76,157428.31,154902.14,157195.11,2201185
2024-04-04,005930,79188.05,80295.24,77661.74,78490.1,2159263
2024-04-05,000660,152243.14,153090.86,150383.18,152730.03,1484678
2024-04-05,005930,78434.99,79363.79,76348.27,77860.53,2848087
2024-04-08,000660,154734.01,156669.7,152172.16,154187.81,1279363
2024-04-08,005930,77567.86,78642.47,76046.11,77274.95,2249548
2024-04-09,000660,154246.62,155731.41,151698.12,152755.62,1109216
2024-04-09,005930,76704.92,77896.08,75326.17,76868.09,2247259
2024-04-10,000660,149541.53,149812.49,147986.84,149584.64,2920838
2024-04-10,005930,77969.58,78118.97,77087.82,77198.5,1695197
2024-04-11,000660,141567.27,142142.91,138819.19,141895.88,1653570
2024-04-11,005930,77124.07,78347.67,75850.04,76556.4,2424588
2024-04-12,000660,140903.54,142072.99,140109.98,141868.18,1808750
2024-04-12,005930,78902.65,79587.42,77230.21,78309.82,2268705
2024-04-15,000660,145819.16,149087.14,143224.55,146436.41,2903021
2024-04-15,005930,77546.82,78747.51,76699.14,77072.29,1758283
2024-04-16,000660,150297.88,153556.49,149013.72,150859.18,2618756
2024-04-16,005930,77324.59,77578.52,76094.34,76836.17,812669
2024-04-17,000660,151111.98,152091.14,149403.03,149663.2,1656860
2024-04-17,005930,75983.54,76858.22,75035.82,76251.05,2330027
2024-04-18,000660,147746.7,149191.59,146311.6,148085.78,1139119
2024-04-18,005930,78085.5,79005.37,76876.22,78259.93,1621153
2024-04-19,000660,149540.21,151228.88,148554.59,149379.75,2634029
2024-04-19,005930,78131.77,78748.1,77464.96,78560.29,2270068
2024-04-22,000660,146565.27,147729.73,144356.15,146740.07,1228172
2024-04-22,005930,80234.26,81021.07,79019.7,80042.97,2699334
2024-04-23,000660,146275.56,148689.04,144101.13,147581.22,2926118
2024-04-23,005930,77956.37,78744.08,76406.06,77926.63,1550745
2024-04-24,000660,149833.29,150971.76,148317.93,149660.55,1106232
2024-04-24,005930,78136.92,78996.43,77435.51,78324.59,1973925
2024-04-25,000660,152839.44,154984.28,151202.38,153010.68,1683913
2024-04-25,005930,79774.12,81013.23,79239.88,79602.33,2379870
2024-04-26,000660,154289.75,157024.68,151534.76,152780.73,2052630
2024-04-26,005930,80470.62,80578.96,78445.86,79744.11,816638
2024-04-29,000660,152633.91,153370.35,150364.28,152266.46,886810
2024-04-29,005930,81537.2,83009.98,80047.56,81297.42,2839475
2024-04-30,000660,149832.45,151602.32,147484.16,149905.76,2920863
2024-04-30,005930,79856.29,82075.77,78792.67,80564.83,1023125
2024-05-01,000660,148929.25,151121.6,146262.21,147719.56,2713932
2024-05-01,005930,82609.44,83118.57,81404.38,82632.79,1476037
2024-05-02,000660,146074.6,149519.16,143499.54,147161.68,2547263
2024-05-02,005930,86598.61,87572.33,84864.53,86076.94,2142734
2024-05-03,000660,147514.42,150796.49,147210.07,148178.95,1127351
2024-05-03,005930,85910.38,86441.29,84501.9,85540.58,1068149
2024-05-06,000660,150547.67,153618.91,148919.46,150660.13,2699804
2024-05-06,005930,84339.01,86063.63,82942.97,84880.29,1955359
2024-05-07,000660,148790.79,150000.64,146363.15,148527.2,1247090
2024-05-07,005930,87490.57,87755.73,86322.91,87126.3,1364438
2024-05-08,000660,153361.26,154640.95,150993.23,152562.45,1883116
2024-05-08,005930,90459.48,91381.03,89209.63,89629.64,2010498
2024-05-09,000660,152098.4,154751.9,151656.24,151863.68,1696685
2024-05-09,005930,88001.97,89970.21,87832.71,88812.98,2123546
2024-05-10,000660,152845.51,155218.59,150468.54,151850.83,2903303
2024-05-10,005930,88730.75,90310.15,86786.62,88167.9,1266498
2024-05-13,000660,148956.32,150314.97,148394.05,149854.02,1766129
2024-05-13,005930,87941.92,88716.65,87392.43,87747.16,2780050
2024-05-14,000660,144354.73,146948.6,140662.82,143359.9,2743622
2024-05-14,005930,85398.9,86121.11,84957.39,85649.99,1404573
2024-05-15,000660,145533.58,147242.73,144355.53,145684.17,2838041
2024-05-15,005930,84803.06,85570.62,83642.91,84259.4,1010177
2024-05-16,000660,146239.96,149145.57,145226.04,147660.11,2389955
2024-05-16,005930,82966.74,83761.86,82028.92,82761.73,1169631
2024-05-17,000660,147522.55,148046.88,144853.5,146956.67,1589174
2024-05-17,005930,82029.54,83456.29,80346.11,81642.76,1010572
2024-05-20,000660,148074.09,149006.43,144823.62,147177.96,2906385
2024-05-20,005930,80838.7,82693.41,80154.39,81616.28,2002734
2024-05-21,000660,147129.39,151554.57,146078.83,148588.94,2622632
2024-05-21,005930,81545.32,82675.75,80835.47,81984.85,1892887
2024-05-22,000660,143860.97,144638.08,143000.61,144454.33,2635118
2024-05-22,005930,85119.94,85425.72,83724.99,84297.56,1689501
2024-05-23,000660,143810.39,144344.52,142308.41,143122.04,2491630
2024-05-23,005930,82689.08,84019.83,82123.18,82807.99,2980763
2024-05-24,000660,145671.6,147937.69,144640.84,145211.16,2149929
2024-05-24,005930,83673.48,84551.06,83151.56,84300.01,2072451
2024-05-27,000660,140808.09,143433.63,138199.67,141976.26,1696594
2024-05-27,005930,83621.18,84211.35,82084.85,84000.59,2767219
2024-05-28,000660,142503.81,143090.89,140598.19,142769.06,1044195
2024-05-28,005930,83433.64,84550.75,82124.27,83951.0,1580991
2024-05-29,000660,140184.59,142848.95,136730.61,139325.69,2901253
2024-05-29,005930,84263.97,85919.16,82686.94,84995.92,2560784
2024-05-30,000660,140600.69,141541.55,137931.72,140537.23,1901373
2024-05-30,005930,82860.08,84241.75,82588.42,83303.74,2231930
2024-05-31,000660,141316.75,143356.61,137813.51,140489.23,960384
2024-05-31,005930,83957.44,84558.77,82754.95,83902.14,2272871
2024-06-03,000660,136181.97,137349.01,134059.61,136447.02,1418209
2024-06-03,005930,85010.61,86164.62,83387.23,84178.69,2407431
2024-06-04,000660,140194.41,142809.78,137634.2,139348.61,2793444
2024-06-04,005930,84891.0,85132.14,84100.12,84950.11,2906775
2024-06-05,000660,137056.8,138930.53,134904.26,137547.85,2209047
2024-06-05,005930,84863.07,86623.02,83489.79,85417.77,1978820
2024-06-06,000660,136881.88,138588.3,133793.14,135583.05,2225198
2024-06-06,005930,88498.79,90071.13,88000.28,89218.47,1564657
2024-06-07,000660,135086.7,138547.53,133676.21,136113.21,1788569
2024-06-07,005930,88512.04,89938.28,88010.78,88221.06,1316212
2024-06-10,000660,139206.9,140998.62,136378.4,138968.25,2301757
2024-06-10,005930,87228.31,87744.84,87128.63,87404.32,2839402
2024-06-11,000660,135764.57,138456.62,135171.03,136468.93,2568708
2024-06-11,005930,86519.25,87989.96,85576.86,86450.17,2171888
2024-06-12,000660,136804.88,138293.76,134299.15,136661.39,2505761
2024-06-12,005930,84908.21,86925.87,83416.08,85611.72,2617348
2024-06-13,000660,137127.43,139195.03,135125.54,137757.23,1094422
2024-06-13,005930,85132.69,86364.23,83020.24,84655.18,1466882
2024-06-14,000660,139878.72,140162.99,138711.39,139517.21,1498690
2024-06-14,005930,86082.62,87170.72,84504.31,86492.4,2861307
2024-06-17,000660,138602.52,141501.79,135953.85,140002.16,1407573
2024-06-17,005930,88825.35,89429.81,87624.54,88729.88,1783845
2024-06-18,000660,139695.12,140001.21,138555.45,139119.24,808403
2024-06-18,005930,88021.67,88972.12,87622.55,87844.93,1893319
2024-06-19,000660,136394.41,139155.47,134486.14,137088.57,1024163
2024-06-19,005930,87407.14,88908.53,85166.96,86555.16,2847309
2024-06-20,000660,136958.34,138185.19,136412.09,137342.26,1489365
2024-06-20,005930,86645.64,88759.05,85539.34,87315.59,2731543
2024-06-21,000660,135511.54,137943.37,133148.84,134732.96,2801874
2024-06-21,005930,87110.41,88531.41,86042.41,86473.86,1470294
2024-06-24,000660,127375.24,130155.17,125043.83,127688.54,2311442
2024-06-24,005930,86751.72,88242.31,85302.7,87484.98,2328892
2024-06-25,000660,128714.31,129807.11,127687.37,128730.24,2348485
2024-06-25,005930,87560.43,89546.69,86875.58,87830.78,2609457
2024-06-26,000660,129566.19,131409.38,128730.21,130863.4,2266047
2024-06-26,005930,84832.71,86945.97,84623.38,85460.81,1871536
2024-06-27,000660,126504.93,128460.66,125094.11,125336.68,2345589
2024-06-27,005930,88053.68,89421.28,86401.51,87866.96,1905645
2024-06-28,000660,122599.08,123465.79,121968.27,123096.26,2217128
2024-06-28,005930,90549.8,91076.77,89371.13,90733.69,949979
2024-07-01,000660,123380.01,125481.31,123155.36,124505.07,1900882
2024-07-01,005930,88908.84,90080.38,88757.62,89760.1,2008964
2024-07-02,000660,128979.7,130405.77,126911.99,129153.46,1611155
2024-07-02,005930,89991.29,90820.78,87905.65,89160.63,1913512
2024-07-03,000660,128904.04,129498.35,128205.87,129240.55,1716309
2024-07-03,005930,89537.71,89915.78,88837.14,89646.16,1275284
2024-07-04,000660,128407.86,130610.9,125547.93,127585.74,2246177
2024-07-04,005930,90428.51,91636.08,88669.06,90212.74,934969
2024-07-05,000660,127133.47,129458.42,125111.93,127203.99,2291189
2024-07-05,005930,91821.89,92715.89,89583.89,91309.17,2988705
2024-07-08,000660,130671.16,131535.0,128120.78,130390.17,2233607
2024-07-08,005930,93803.43,95984.9,93680.54,94640.46,1326196
2024-07-09,000660,129528.36,130434.66,127914.35,128913.19,1669287
2024-07-09,005930,93692.22,94679.43,92358.25,94367.42,1022300
2024-07-10,000660,127639.35,128250.12,126705.18,127097.39,1432301
2024-07-10,005930,93397.31,93601.24,92079.47,93039.73,2992733
2024-07-11,000660,125697.86,126296.26,123450.22,126031.12,1934896
2024-07-11,005930,91327.58,92486.45,89470.63,90757.68,2172570
2024-07-12,000660,123330.31,125997.06,120898.14,123906.25,1634006
2024-07-12,005930,89639.28,90454.61,88021.51,89590.83,2750529
2024-07-15,000660,123812.92,124386.85,121629.24,124217.01,1710013
2024-07-15,005930,89474.34,89985.04,88310.04,89564.29,1711085
2024-07-16,000660,127868.66,128997.16,126601.2,127886.91,2109289
2024-07-16,005930,93090.11,94480.75,91986.4,92484.26,824268
2024-07-17,000660,127407.84,129932.24,127192.07,128668.99,1941871
2024-07-17,005930,91496.64,92580.18,89700.08,91650.33,1371589
2024-07-18,000660,128578.07,129468.53,127444.82,128123.13,2500427
2024-07-18,005930,92526.19,92859.76,91142.27,92047.01,1273444
2024-07-19,000660,127542.89,130035.62,125242.93,127488.59,837284
2024-07-19,005930,91149.26,92561.3,91016.32,92047.42,2563381
2024-07-22,000660,124609.3,126644.91,121743.91,123939.63,1384282
2024-07-22,005930,94908.43,95883.07,92359.22,94044.02,2005510
2024-07-23,000660,124731.7,126774.79,124069.33,125946.95,1939513
2024-07-23,005930,98260.07,100025.96,96477.98,98349.81,1874130
2024-07-24,000660,125426.06,126822.68,122920.77,125808.28,1459561
2024-07-24,005930,96757.54,98138.05,96177.94,97439.52,1847239
2024-07-25,000660,125804.74,128259.15,124947.38,125437.31,851908
2024-07-25,005930,96370.51,97431.03,95284.36,96610.32,2527036
2024-07-26,000660,133742.23,135866.16,131998.22,132684.57,1807590
2024-07-26,005930,99227.14,101127.47,97958.0,98455.08,1493895
2024-07-29,000660,133165.7,134339.32,130668.6,133437.9,1302117
2024-07-29,005930,100068.18,101000.26,98181.59,99693.06,2649917
2024-07-30,000660,131004.91,133014.94,130245.27,131672.21,1842381
2024-07-30,005930,102085.66,104905.26,100939.04,103036.84,2201843
2024-07-31,000660,129545.4,133210.41,129274.88,130701.21,2527416
2024-07-31,005930,104482.68,106364.12,103327.61,104150.74,2150653
2024-08-01,000660,134753.55,136282.35,133214.44,133442.27,966331
2024-08-01,005930,102611.31,104631.46,100851.86,103508.42,2422354
2024-08-02,000660,133395.06,134460.9,131223.5,133754.38,1109766
2024-08-02,005930,104665.53,106122.92,102630.0,104639.95,986542
2024-08-05,000660,130650.82,132721.0,129157.14,130331.74,1123317
2024-08-05,005930,107221.5,107475.57,104768.95,106759.6,826638
2024-08-06,000660,133351.97,135096.63,130854.18,132527.32,2283086
2024-08-06,005930,109357.74,110999.49,106928.31,108368.33,1452378
2024-08-07,000660,130344.31,131963.21,130009.61,130973.23,1439109
2024-08-07,005930,109061.52,111109.79,108250.77,109390.34,1207430
2024-08-08,000660,135347.56,137854.75,134460.59,135428.85,936847
2024-08-08,005930,110796.58,111843.49,109970.68,111523.47,2481619
2024-08-09,000660,137128.17,138261.01,136029.43,138102.34,1784881
2024-08-09,005930,113368.96,114063.43,111278.58,113904.2,2929292
2024-08-12,000660,136029.48,139662.91,134677.82,137031.79,1332165
2024-08-12,005930,116294.45,118595.6,115348.81,116772.18,1640267
2024-08-13,000660,140234.32,142185.37,137631.1,140232.62,1404348
2024-08-13,005930,117475.15,118561.45,116498.37,118170.73,2504194
2024-08-14,000660,141308.21,142683.66,139095.58,140445.97,1752195
2024-08-14,005930,118189.9,119498.94,115587.63,117850.71,2930675
2024-08-15,000660,141342.74,143235.81,139712.4,142643.94,1260208
2024-08-15,005930,118903.44,119683.87,118034.11,118197.29,2124139
2024-08-16,000660,142635.89,146382.39,142442.28,143931.33,2544914
2024-08-16,005930,120998.79,122839.6,120246.84,120799.66,2244252
2024-08-19,000660,142785.01,143584.25,141533.95,141781.8,1233236
2024-08-19,005930,118173.99,119943.83,117894.34,119059.56,1294154
2024-08-20,000660,141447.6,144262.62,139273.95,140181.95,2958516
2024-08-20,005930,119578.87,120989.45,118185.62,119885.37,2148467
2024-08-21,000660,143021.52,143869.82,141152.27,142822.88,2105834
2024-08-21,005930,120127.7,120797.19,116965.97,119072.54,1234435
2024-08-22,000660,140792.59,143826.23,140601.45,142005.08,1218236
2024-08-22,005930,120092.06,121685.73,117433.83,119169.87,2595083
2024-08-23,000660,141841.13,144429.74,140724.06,141015.92,2912298
2024-08-23,005930,122829.34,124927.73,121638.18,121947.97,1354930
2024-08-26,000660,138693.35,141407.42,137855.96,138633.85,1155677
2024-08-26,005930,123028.39,124227.95,121914.17,122404.03,2402679
2024-08-27,000660,139667.94,141779.34,137530.94,139732.49,2209353
2024-08-27,005930,123220.6,124880.02,120505.31,122543.06,1999059
2024-08-28,000660,145445.06,146040.12,143619.21,144962.04,2497579
2024-08-28,005930,120739.43,123010.58,117286.78,119580.29,1162592
2024-08-29,000660,142216.86,142394.93,139396.95,142220.0,1585464
2024-08-29,005930,120329.58,123015.75,119792.66,121222.43,1269725
2024-08-30,000660,143537.83,144305.02,141193.6,142324.67,1288566
2024-08-30,005930,122681.61,124763.93,121921.83,122667.25,1992921
2024-09-02,000660,145464.58,148483.47,144569.74,145985.25,1009878
2024-09-02,005930,127710.89,129072.14,125651.63,127480.54,2043048
2024-09-03,000660,145611.84,146046.41,144030.05,145819.77,2257354
2024-09-03,005930,127291.6,129531.06,125809.39,126812.54,2474467
2024-09-04,000660,145928.89,148005.07,144113.38,147050.88,2822968
2024-09-04,005930,126485.02,128594.99,123977.74,127350.82,1342693
2024-09-05,000660,145706.3,145976.34,143483.48,144282.93,1617792
2024-09-05,005930,128540.26,131091.06,125642.61,127960.69,1683287
2024-09-06,000660,145125.76,147668.3,144755.7,145438.57,2892042
2024-09-06,005930,132422.4,133068.18,130388.05,131632.42,2412756
