Date,Ticker,Open,High,Low,Close,Volume
2024-01-11,051910,608474.2,616176.31,598960.47,610671.89,1239057
2024-01-12,000660,133070.24,135210.35,130827.26,131812.02,2071175
2024-01-12,005380,214234.87,215786.47,210030.16,214616.34,2734664
2024-01-12,005930,68784.31,68986.26,66782.39,68134.3,1753882
2024-01-12,035420,172518.92,175098.98,171742.44,173842.28,2114087
2024-01-12,051910,602409.9,616071.34,593366.34,608030.73,915163
2024-01-15,000660,132989.15,133853.49,130555.17,132022.48,2162657
2024-01-15,005380,214382.03,215987.71,209522.1,212404.08,815601
2024-01-15,005930,67616.82,69209.78,67439.42,68172.25,1754846
2024-01-15,035420,170417.15,172487.45,169775.77,170780.45,1548009
2024-01-15,051910,608291.66,621512.1,605966.95,611582.22,1862745
2024-01-16,000660,131324.12,132757.89,129521.75,131557.79,2041309
2024-01-16,005380,211473.93,215002.02,207086.97,210714.3,1151265
2024-01-16,005930,66698.69,67642.32,66281.52,67022.12,819919
2024-01-16,035420,171532.57,171991.34,169381.36,170273.73,2664604
2024-01-16,051910,633468.6,646957.4,623213.21,634533.72,1273790
2024-01-17,000660,130249.97,130878.95,129052.6,129343.08,2315992
2024-01-17,005380,215268.58,218004.54,209928.75,214026.86,2169603
2024-01-17,005930,66670.24,67513.79,66026.5,66551.18,1332448
2024-01-17,035420,162610.84,165154.04,159869.96,163652.27,2354529
2024-01-17,051910,616183.22,621408.67,608300.97,618758.9,2803835
2024-01-18,000660,130399.95,131908.37,128889.95,129562.27,835640
2024-01-18,005380,219710.26,222318.84,218529.3,220553.14,2584057
2024-01-18,005930,67681.81,67867.02,66300.59,67393.3,2730434
2024-01-18,035420,164343.21,166491.37,161555.67,164227.11,1265840
2024-01-18,051910,633797.19,639391.71,630918.06,632338.42,906621
2024-01-19,000660,131031.32,131262.28,129799.71,130202.25,2982318
2024-01-19,005380,216989.51,221552.95,214325.49,217422.81,2498039
2024-01-19,005930,67864.45,67950.04,66509.88,67541.98,1271694
2024-01-19,035420,166955.05,169699.81,165391.54,168500.21,2687456
2024-01-19,051910,630898.88,642033.38,625659.58,634575.92,887026
2024-01-22,000660,126806.64,127967.22,126114.51,127331.07,1356657
2024-01-22,005380,221630.91,225704.82,221020.86,221702.4,992316
2024-01-22,005930,67959.79,68662.15,66681.33,68272.74,1809669
2024-01-22,035420,164627.5,166154.01,163769.48,164079.71,2382339
2024-01-22,051910,643086.79,652927.83,638754.53,644336.3,2203907
2024-01-23,000660,129072.01,129453.29,125879.13,128135.19,2954133
2024-01-23,005380,214970.93,218557.75,212052.39,213110.5,1242004
2024-01-23,005930,71051.28,71941.4,70211.8,70722.09,978528
2024-01-23,035420,163795.6,165601.31,159949.33,162398.43,916218
2024-01-23,051910,641037.86,645133.16,633419.21,643346.66,1083259
2024-01-24,000660,128259.92,130451.99,126046.85,127815.53,2288264
2024-01-24,005380,209866.46,213466.19,205567.65,208593.54,2894972
2024-01-24,005930,69372.85,70547.43,68428.67,68752.03,2610564
2024-01-24,035420,164148.08,164690.55,161081.05,163409.19,1971435
2024-01-24,051910,639458.03,645870.67,624928.81,633784.09,2485868
2024-01-25,000660,123697.33,125238.58,122596.43,123464.62,2065790
2024-01-25,005380,203210.13,205845.32,201221.52,205056.21,2066743
2024-01-25,005930,71386.51,72196.09,69627.86,70774.02,2156923
2024-01-25,035420,167358.62,169435.72,164328.4,167143.28,1635422
2024-01-25,051910,642513.91,646967.79,639575.94,642540.27,2707734
2024-01-26,000660,121417.07,122348.6,120761.79,121589.57,1297799
2024-01-26,005380,200706.56,200971.98,199774.77,200125.6,898093
2024-01-26,005930,71272.73,72343.28,70212.35,70928.19,950609
2024-01-26,035420,166233.63,169462.97,164820.81,165844.9,2829728
2024-01-26,051910,652552.15,653786.99,644293.3,650302.0,2479248
2024-01-29,000660,121185.25,121843.69,119740.73,120720.83,2443572
2024-01-29,005380,193092.78,194727.4,191310.6,194481.14,2850987
2024-01-29,005930,69622.05,71092.94,69002.73,69801.99,1984330
2024-01-29,035420,164687.3,166703.5,161149.3,163828.15,2266708
2024-01-29,051910,657063.65,665413.0,654939.63,661875.44,844267
2024-01-30,000660,124156.52,125126.01,121982.35,124858.94,2133193
2024-01-30,005380,196635.71,199905.86,192115.0,195985.25,1992433
2024-01-30,005930,67836.41,68696.72,67633.69,68151.47,2266218
2024-01-30,035420,158461.18,160433.53,156380.7,158071.12,1963044
2024-01-30,051910,665261.18,671914.91,654295.97,661915.5,815612
2024-01-31,000660,127028.87,127264.5,125383.9,126147.23,1550901
2024-01-31,005380,195130.93,197335.58,191496.04,195288.87,2305757
2024-01-31,005930,68330.42,68988.62,67394.68,67939.92,1346443
2024-01-31,035420,157888.33,160134.32,155323.2,158412.86,2571383
2024-01-31,051910,659151.41,664316.97,648597.65,654967.5,2290061
2024-02-01,000660,123099.78,125449.26,121414.23,123152.66,1823741
2024-02-01,005380,196693.81,199750.01,194561.02,196681.14,1128639
2024-02-01,005930,69371.3,70004.27,68286.57,69087.4,2228509
2024-02-01,035420,163250.79,164712.71,161338.9,164283.22,2248276
2024-02-01,051910,639367.44,651620.04,630479.73,636786.81,1679383
2024-02-02,000660,123058.37,124583.96,121201.81,124267.03,861274
2024-02-02,005380,199775.21,200629.32,198502.49,199184.6,2148855
2024-02-02,005930,69551.14,69705.27,68650.97,68949.51,1443242
2024-02-02,035420,164946.96,166186.26,163397.32,165152.68,1563405
2024-02-02,051910,652234.84,660844.4,637103.83,646369.63,1078221
2024-02-05,000660,121160.81,122263.56,119684.98,120843.29,1184223
2024-02-05,005380,198824.15,204057.36,196805.87,200196.68,960376
2024-02-05,005930,70766.22,70946.02,69755.67,70845.68,1905788
2024-02-05,035420,166565.64,169652.14,163409.51,165136.0,1521344
2024-02-05,051910,655958.8,661128.71,646641.01,651495.35,1835796
2024-02-06,000660,122731.63,124912.14,122527.98,123234.59,910916
2024-02-06,005380,203141.01,204321.42,201668.62,202627.01,2599208
2024-02-06,005930,68403.74,69729.36,68240.6,69016.36,1031865
2024-02-06,035420,166930.87,167214.24,164318.76,166142.91,1539911
2024-02-06,051910,636509.25,648326.2,624512.95,640365.15,1709353
2024-02-07,000660,123180.81,124654.14,121091.56,122226.5,1900612
2024-02-07,005380,204373.3,206526.48,200135.39,202434.2,2457646
2024-02-07,005930,69387.09,69996.57,68500.82,69022.05,1372520
2024-02-07,035420,167557.1,167762.87,164581.64,166159.58,2429459
2024-02-07,051910,634940.75,640836.11,630685.84,634349.35,2621434
2024-02-08,000660,121005.99,122387.65,119967.44,122057.16,1550108
2024-02-08,005380,196713.08,200427.17,194820.45,198169.74,996840
2024-02-08,005930,67027.19,67760.03,65776.42,67486.79,1208422
2024-02-08,035420,163728.73,164207.34,163479.34,163777.81,1939622
2024-02-08,051910,632623.44,633722.59,618946.67,629210.07,1980536
2024-02-09,000660,126049.82,127149.63,122846.77,125006.59,2372381
2024-02-09,005380,201671.13,205479.43,200918.27,202002.48,1018322
2024-02-09,005930,68171.93,69382.12,67640.84,67948.76,2307295
2024-02-09,035420,166633.65,167549.4,164456.18,166253.97,1744128
2024-02-09,051910,617930.34,628351.23,610157.46,612602.87,1467058
2024-02-12,000660,121643.0,123489.49,120822.98,122147.82,2780581
2024-02-12,005380,198284.57,201118.81,197614.48,199921.04,1083585
2024-02-12,005930,68515.85,69502.35,67548.84,69053.87,1349905
2024-02-12,035420,165559.78,167483.24,164882.97,166979.45,1327603
2024-02-12,051910,602918.25,609773.73,592662.64,603770.19,868349
2024-02-13,000660,119808.75,121468.21,118268.53,119112.68,2881034
2024-02-13,005380,197479.29,198056.35,195009.75,196614.2,1583348
2024-02-13,005930,68572.17,69338.5,67645.4,68551.6,1578336
2024-02-13,035420,166063.14,168852.44,165167.43,167082.49,936282
2024-02-13,051910,596917.02,600243.96,582493.68,591629.01,983433
2024-02-14,000660,117415.73,118017.55,115674.11,117897.16,1279361
2024-02-14,005380,197176.32,198248.98,194503.57,196043.52,1318501
2024-02-14,005930,65788.23,66840.61,64433.8,65358.75,2810334
2024-02-14,035420,164451.45,164988.38,161028.98,164199.21,916036
2024-02-14,051910,592448.1,599566.37,583110.31,587413.88,2805469
2024-02-15,000660,120524.97,122096.68,119088.03,120136.12,835735
2024-02-15,005380,193705.44,197114.64,189488.29,192881.22,2706510
2024-02-15,005930,66206.62,66683.84,64742.0,65612.41,1912395
2024-02-15,035420,169224.57,169773.11,164883.29,168101.1,1763379
2024-02-15,051910,577989.39,587205.71,566855.69,579779.52,1210899
2024-02-16,000660,117421.48,118260.7,116025.91,116886.65,2024472
2024-02-16,005380,191848.2,192503.38,189215.56,191489.83,1153892
2024-02-16,005930,66731.48,67909.29,64953.84,66147.89,1664007
2024-02-16,035420,171333.5,172359.06,168122.98,170162.8,887829
2024-02-16,051910,566703.63,575526.42,555465.15,562973.98,1628983
2024-02-19,000660,110613.96,111357.67,108600.12,110962.98,2629340
2024-02-19,005380,193505.44,196489.0,189265.92,192733.16,1913507
2024-02-19,005930,66720.26,67424.79,65561.63,66649.11,2689396
2024-02-19,035420,168348.67,170538.27,166807.81,168520.29,1531338
2024-02-19,051910,584030.53,584617.23,574641.27,583638.85,1258109
2024-02-20,000660,111016.42,112498.05,108109.61,110095.15,1684459
2024-02-20,005380,195220.19,198887.81,192012.28,193999.45,2890614
2024-02-20,005930,68392.83,69550.06,67900.62,68151.66,2446382
2024-02-20,035420,170976.63,172129.02,168748.66,171609.75,1018888
2024-02-20,051910,593993.41,606710.45,585269.91,596972.51,1221346
2024-02-21,000660,111730.83,113498.03,109246.96,111221.57,800067
2024-02-21,005380,191058.71,192680.73,190180.87,190922.44,1884561
2024-02-21,005930,66776.92,67700.65,65644.85,66858.21,2282019
2024-02-21,035420,171031.34,174342.37,169857.4,170124.25,2703156
2024-02-21,051910,588830.85,599104.33,579704.97,588780.64,972779
2024-02-22,000660,114140.07,115027.55,111934.25,113657.85,828374
2024-02-22,005380,189197.28,191256.51,188457.32,189303.66,2630271
2024-02-22,005930,67262.6,68657.15,66210.77,67696.87,1058612
2024-02-22,035420,168118.83,170525.69,165334.18,167780.61,2187694
2024-02-22,051910,590144.69,600843.64,584516.55,591844.41,2596945
2024-02-23,000660,112835.26,114772.86,112540.89,112744.39,2044638
2024-02-23,005380,192648.75,194436.57,190596.4,193021.21,2060099
2024-02-23,005930,68707.26,69242.09,68271.38,69170.3,2411282
2024-02-23,035420,165389.77,167218.17,164463.21,165536.6,1420220
2024-02-23,051910,601951.96,611619.66,591382.77,596469.31,1885351
2024-02-26,000660,111975.64,112268.58,110871.81,111943.27,1635953
2024-02-26,005380,193784.34,197937.24,191699.83,194803.8,1534900
2024-02-26,005930,66996.6,67269.0,65743.39,66976.6,842083
2024-02-26,035420,159725.68,163285.73,156701.8,160309.08,1868395
2024-02-26,051910,603830.31,621443.46,596153.29,609436.28,1134902
2024-02-27,000660,114546.85,115507.42,112537.76,114301.94,1008923
2024-02-27,005380,200548.86,203257.84,200155.05,202138.39,1471219
2024-02-27,005930,66931.6,68589.96,65900.13,67382.05,1579396
2024-02-27,035420,163052.98,165106.95,160162.39,161717.84,1349437
2024-02-27,051910,602641.77,606499.57,595311.34,600639.13,2090889
2024-02-28,000660,110080.36,110802.73,108248.74,110489.35,2972139
2024-02-28,005380,205125.35,208506.8,202219.68,206492.92,877350
2024-02-28,005930,66263.58,67139.73,65592.01,66790.76,2137055
2024-02-28,035420,155945.69,159125.0,154483.72,156436.04,1932432
2024-02-28,051910,611961.69,622971.61,602803.3,612626.64,1786991
2024-02-29,000660,109627.12,110968.64,109254.25,109749.81,2990251
2024-02-29,005380,210062.41,213198.21,208063.14,210808.05,1584429
2024-02-29,005930,66373.02,66852.68,65538.69,66712.79,1315247
2024-02-29,035420,151798.38,153223.48,151541.84,153023.85,1629369
2024-02-29,051910,607225.93,615489.59,603671.25,606768.52,1668576
2024-03-01,000660,110341.15,112154.83,108640.03,110158.91,1472636
2024-03-01,005380,205388.27,209582.36,202753.06,205604.97,1368098
2024-03-01,005930,66773.66,68442.1,66220.09,67150.3,2025132
2024-03-01,035420,147656.88,148028.17,146318.16,147352.7,2851646
2024-03-01,051910,594090.74,596384.88,591010.09,592360.49,1642729
2024-03-04,000660,110866.54,112613.16,110086.22,111082.7,1493526
2024-03-04,005380,207423.9,210515.48,206268.73,208493.61,1253174
2024-03-04,005930,66469.38,67190.75,65823.11,66581.53,2332145
2024-03-04,035420,147391.33,147891.9,145851.86,147168.62,2485963
2024-03-04,051910,603014.74,603850.81,590594.25,600259.29,1871581
2024-03-05,000660,109289.03,111529.64,107369.71,110096.67,2072683
2024-03-05,005380,209229.02,209522.33,205848.18,208356.86,2506903
2024-03-05,005930,66057.68,66339.23,65101.02,65791.69,1706307
2024-03-05,035420,146539.78,149415.67,145415.08,146814.57,2778347
2024-03-05,051910,619033.45,625853.86,612952.56,614385.59,1864353
2024-03-06,000660,110624.25,112207.46,109571.59,110197.95,2720290
2024-03-06,005380,205687.39,208769.55,202374.71,206352.95,2432389
2024-03-06,005930,66339.87,67202.09,65201.1,65851.88,1053868
2024-03-06,035420,146355.89,146867.32,143934.42,145995.26,1243948
2024-03-06,051910,643066.57,645296.0,640012.31,643189.44,1343323
2024-03-07,000660,105295.17,106861.5,104427.99,105295.26,1210607
2024-03-07,005380,205185.01,210599.64,201853.98,207038.92,2723675
2024-03-07,005930,64719.33,64928.17,63705.0,64582.88,1114252
2024-03-07,035420,144470.95,146702.68,142274.89,143299.26,1462125
2024-03-07,051910,634523.74,646139.12,628185.16,629492.68,1944507
2024-03-08,000660,103091.94,104746.02,101897.89,104079.26,2157633
2024-03-08,005380,210002.34,213726.25,207076.01,210623.55,2793005
2024-03-08,005930,63583.31,63896.07,62544.78,63339.99,2770484
2024-03-08,035420,139431.91,142475.66,137899.42,140318.6,1296737
2024-03-08,051910,639859.2,649963.73,626436.04,637600.9,2122105
2024-03-11,000660,105694.73,106194.53,103111.27,104960.1,2919655
2024-03-11,005380,210998.08,213519.16,208754.65,212585.51,980264
2024-03-11,005930,63754.3,64816.48,62987.09,64133.56,839872
2024-03-11,035420,141863.69,142114.27,139580.02,141533.57,1830825
2024-03-11,051910,627192.35,639707.12,616493.7,633088.96,1202430
2024-03-12,000660,102327.26,104176.53,101419.18,103135.76,1991023
2024-03-12,005380,208015.21,213249.91,207714.28,209287.77,1627770
2024-03-12,005930,63194.49,63340.59,62136.22,62826.63,2033492
2024-03-12,035420,139186.51,142936.04,136955.74,140173.44,1086776
2024-03-12,051910,640472.39,648124.5,635246.31,642205.73,963742
2024-03-13,000660,102421.14,103491.38,100577.99,103276.2,2088292
2024-03-13,005380,213943.51,216372.13,208991.86,212147.53,2345277
2024-03-13,005930,63762.35,64660.38,62633.07,63599.0,821953
2024-03-13,035420,140177.59,143215.24,138507.32,141013.71,2043915
2024-03-13,051910,625446.15,628241.82,619712.29,625399.97,2202290
2024-03-14,000660,104230.26,104797.39,103317.06,104137.9,2604148
2024-03-14,005380,210443.12,214608.5,206637.33,209776.45,2278530
2024-03-14,005930,64434.31,65154.52,63883.75,64147.64,2607054
2024-03-14,035420,137479.27,139038.65,135894.23,138809.03,2596641
2024-03-14,051910,612065.75,621263.64,603043.36,611372.34,2483234
2024-03-15,000660,102577.86,104610.4,101869.76,103527.04,1355086
2024-03-15,005380,208770.18,211323.1,204610.32,210657.57,2998813
2024-03-15,005930,62601.09,63240.67,61324.81,62174.17,2541428
2024-03-15,035420,140376.37,140748.01,137941.93,139303.07,2809105
2024-03-15,051910,602206.63,609167.96,597578.03,603017.48,840388
2024-03-18,000660,103476.4,105190.73,103172.26,103875.76,2581833
2024-03-18,005380,210837.47,214199.85,207408.75,209570.51,1460147
2024-03-18,005930,61374.69,61710.1,61144.2,61434.54,2741631
2024-03-18,035420,142293.24,145003.21,139808.83,142612.77,2857867
2024-03-18,051910,605915.91,613643.22,595530.51,604055.49,988747
2024-03-19,000660,102276.6,103797.89,100772.47,102106.84,2210124
2024-03-19,005380,207351.39,210145.97,204685.56,208807.76,2463882
2024-03-19,005930,62731.14,62926.5,61938.77,62773.44,2567782
2024-03-19,035420,144885.17,147621.38,143130.34,144160.26,1599488
2024-03-19,051910,592379.82,608340.29,588290.21,597266.23,1079625
2024-03-20,000660,101688.91,102226.72,101010.95,101757.74,2024222
2024-03-20,005380,211918.33,212442.23,207587.89,211750.36,1025130
2024-03-20,005930,62179.29,62481.85,60528.45,61683.63,2730170
2024-03-20,035420,144387.71,145288.08,141174.03,143133.34,2341778
2024-03-20,051910,602798.46,611940.6,600312.43,604530.76,896054
2024-03-21,000660,102614.99,104790.73,100603.5,102905.96,1494700
2024-03-21,005380,207477.12,211742.33,205840.26,207849.18,2564016
2024-03-21,005930,61051.17,61877.51,60953.07,61186.51,946442
2024-03-21,035420,144602.19,147300.27,141521.87,143838.93,2555595
2024-03-21,051910,612642.25,626913.92,600496.09,615886.33,1243078
2024-03-22,000660,102312.75,104834.23,101631.35,103227.59,1528974
2024-03-22,005380,215044.35,216882.96,211186.37,215189.06,2727052
2024-03-22,005930,61896.82,62045.87,60919.74,61713.76,2568391
2024-03-22,035420,143942.45,144260.87,141447.79,143258.98,1422084
2024-03-22,051910,628434.84,636387.45,613359.63,622717.99,947380
2024-03-25,000660,102527.67,103401.5,101593.4,102168.73,1799204
2024-03-25,005380,209378.9,210257.08,206062.22,208199.82,1872224
2024-03-25,005930,62519.2,63851.2,61932.9,62602.5,1506556
2024-03-25,035420,142761.86,146142.28,141650.14,143322.28,2378887
2024-03-25,051910,635000.61,644671.7,632935.74,641049.67,1715010
2024-03-26,000660,102431.7,104536.7,100871.33,102611.72,1064984
2024-03-26,005380,206537.9,210457.48,204171.49,206022.46,1988477
2024-03-26,005930,61988.88,62815.33,61187.87,62337.83,951170
2024-03-26,035420,143883.86,145058.94,141846.12,142525.26,1755968
2024-03-26,051910,648887.05,660857.34,638127.96,646040.16,1220810
2024-03-27,000660,104138.18,106160.25,102629.49,103962.4,936480
2024-03-27,005380,205591.39,207912.58,202211.38,207457.16,871435
2024-03-27,005930,61525.17,62291.87,61139.53,61686.08,2244804
2024-03-27,035420,143196.98,143831.7,141862.99,142146.42,1281297
2024-03-27,051910,632299.42,643841.15,629101.56,632083.02,944825
2024-03-28,000660,99835.59,101220.43,98146.02,100157.48,2247824
2024-03-28,005380,210721.99,213828.73,206049.43,209701.36,2639373
2024-03-28,005930,63548.14,63621.79,62279.96,63283.91,2255705
2024-03-28,035420,142235.66,144925.19,140455.06,142731.74,2138065
2024-03-28,051910,650279.37,657995.62,645997.74,647784.45,1069459
2024-03-29,000660,103295.32,104285.2,100920.94,102277.15,1681549
2024-03-29,005380,207939.36,210792.57,204764.25,209385.02,1619075
2024-03-29,005930,65262.79,65355.57,64955.1,65283.7,2500181
2024-03-29,035420,140067.01,142340.51,137873.32,140222.45,928607
2024-03-29,051910,641358.89,652717.22,633097.22,640922.6,1860388
2024-04-01,000660,100906.09,103497.04,99683.27,101688.79,1652003
2024-04-01,005380,208204.89,211384.54,205652.45,209231.53,2970452
2024-04-01,005930,66517.9,66668.41,66092.29,66453.54,2084169
2024-04-01,035420,137149.44,139079.07,134844.28,137700.43,1580554
2024-04-01,051910,646020.1,655713.25,637082.82,651618.01,2879269
2024-04-02,000660,102825.47,103791.89,101710.56,102498.11,935181
2024-04-02,005380,208967.93,211620.92,204998.31,210840.5,2176850
2024-04-02,005930,66950.97,67974.19,66259.77,66575.53,1939617
2024-04-02,035420,134031.44,134580.84,132836.26,134300.09,2745555
2024-04-02,051910,667358.58,676811.53,662523.42,670272.02,1156803
2024-04-03,000660,105394.92,107383.68,103934.04,104737.74,2900045
2024-04-03,005380,208155.51,213574.66,206017.1,210026.81,1959416
2024-04-03,005930,65154.83,66529.42,64619.84,65626.91,2432957
2024-04-03,035420,129563.13,132084.3,128608.25,130471.88,1722536
2024-04-03,051910,675799.7,686144.54,673414.3,675983.0,2177770
2024-04-04,000660,101470.82,103212.25,100601.66,102183.18,2079820
2024-04-04,005380,215622.02,216537.43,211858.49,215356.72,1501398
2024-04-04,005930,64238.66,64969.83,64040.67,64665.61,2449951
2024-04-04,035420,128165.65,129294.01,126323.14,127652.24,816176
2024-04-04,051910,660205.67,662449.96,656645.13,657980.99,1091662
2024-04-05,000660,100710.09,101658.07,98938.57,100908.96,1661833
2024-04-05,005380,219083.9,220177.62,214784.84,218675.0,2934257
2024-04-05,005930,65826.3,66841.05,64728.16,65293.21,2239092
2024-04-05,035420,128547.96,130291.78,125589.24,128056.94,1610150
2024-04-05,051910,650859.33,654784.99,645839.37,647303.39,2383910
2024-04-08,000660,99737.64,101916.63,98138.63,100415.12,928843
2024-04-08,005380,220052.08,225786.81,218945.81,222176.17,1453871
2024-04-08,005930,66316.66,67112.28,65279.11,65804.53,1144248
2024-04-08,035420,127244.98,128389.42,124718.73,126037.46,2801846
2024-04-08,051910,666274.6,669713.99,655231.51,662909.49,2159189
2024-04-09,000660,99132.35,100352.61,98688.61,99028.64,2069359
2024-04-09,005380,216787.56,219201.62,215324.51,218378.99,2214174
2024-04-09,005930,67449.24,68470.49,66447.48,67484.44,1244959
2024-04-09,035420,127793.39,129334.49,126624.43,127240.5,2701605
2024-04-09,051910,664659.87,666637.38,659956.52,661090.33,2758485
2024-04-10,000660,101835.21,103811.59,100843.87,102150.9,974416
2024-04-10,005380,219365.97,223492.71,216637.5,218132.45,1142873
2024-04-10,005930,68040.51,68676.46,66957.53,68294.8,1734671
2024-04-10,035420,127248.36,128635.2,125636.76,127358.17,2926753
2024-04-10,051910,659193.88,673250.15,652501.85,662235.55,1815974
2024-04-11,000660,100738.68,102577.4,99351.61,100606.18,1451916
2024-04-11,005380,215904.59,220707.81,212445.11,217018.14,959549
2024-04-11,005930,67009.7,67722.29,65375.51,66467.54,969337
2024-04-11,035420,123368.26,123686.7,122440.85,122883.69,1857231
2024-04-11,051910,668987.52,679563.13,664885.21,671479.59,1704052
2024-04-12,000660,98919.89,100016.63,97754.88,99630.32,2110495
2024-04-12,005380,214021.64,215872.5,212618.05,213155.04,2230561
2024-04-12,005930,68011.82,68574.5,67448.97,67746.05,2250923
2024-04-12,035420,123296.62,125792.66,121807.96,124369.3,2731048
2024-04-12,051910,681854.86,691596.49,675684.3,680097.23,914325
2024-04-15,000660,99187.75,101912.43,98627.1,100026.75,2090572
2024-04-15,005380,212842.93,218680.27,209631.68,214600.86,1541867
2024-04-15,005930,66943.6,67356.44,66093.77,66549.31,1380936
2024-04-15,035420,125474.46,128329.96,124294.51,126221.7,920142
2024-04-15,051910,688633.55,695317.99,673448.91,683714.26,1331881
2024-04-16,000660,98535.34,98784.0,96821.36,97892.31,2186204
2024-04-16,005380,212172.85,213007.91,209930.99,212588.41,1071300
2024-04-16,005930,66689.85,67562.89,65194.74,66109.32,1392926
2024-04-16,035420,125171.71,126516.02,122206.81,124001.52,1832695
2024-04-16,051910,681119.85,693513.31,672393.76,681351.32,2449396
2024-04-17,000660,97863.52,99418.17,95791.79,97224.46,2869936
2024-04-17,005380,214734.01,216809.03,213592.47,215160.15,2566975
2024-04-17,005930,66016.27,67370.02,64970.28,66426.88,2109667
2024-04-17,035420,125871.08,126726.14,122934.59,124976.6,1083956
2024-04-17,051910,672256.17,684528.82,671477.72,677721.06,2494963
2024-04-18,000660,97074.33,99533.32,96923.66,97809.18,1189737
2024-04-18,005380,209616.82,212761.12,206911.45,211079.98,1133102
2024-04-18,005930,68508.98,69767.57,68199.58,68833.0,2511655
2024-04-18,035420,122589.72,125034.69,121236.44,123087.33,1300459
2024-04-18,051910,684404.48,695636.81,673754.37,688389.87,1701034
2024-04-19,000660,97684.43,97856.89,96056.59,97252.5,1935823
2024-04-19,005380,218974.01,222135.41,214108.58,217674.69,1606788
2024-04-19,005930,73086.13,73419.89,71374.78,72706.82,2337687
2024-04-19,035420,122517.2,124243.74,122254.83,123340.66,1554658
2024-04-19,051910,699351.39,710298.53,684560.6,695455.67,2828891
2024-04-22,000660,97274.84,99101.94,96416.3,97118.2,1858811
2024-04-22,005380,212539.08,216999.27,208778.43,214228.03,2969055
2024-04-22,005930,73329.07,74200.14,71905.89,73522.66,1371068
2024-04-22,035420,121747.37,122991.55,118569.33,120570.31,2760508
2024-04-22,051910,693725.34,699426.77,685198.19,692443.38,2131156
2024-04-23,000660,96817.95,98663.31,94337.9,96222.0,2961546
2024-04-23,005380,216345.66,218166.11,213200.14,215137.95,2804951
2024-04-23,005930,72618.62,74600.06,71502.08,73302.27,2026141
2024-04-23,035420,116622.42,118405.43,116469.7,116714.96,910385
2024-04-23,051910,706984.36,714225.08,698790.26,706138.54,1188106
2024-04-24,000660,92852.82,95170.17,91490.33,93627.81,1090795
2024-04-24,005380,218505.12,219448.07,215474.1,218268.96,2654918
2024-04-24,005930,73346.93,75041.5,72330.16,74029.51,2775422
2024-04-24,035420,115010.49,117648.81,113326.13,115945.73,1205463
2024-04-24,051910,709118.01,717126.4,692371.18,704710.29,2485545
2024-04-25,000660,94084.57,95444.6,92883.87,94197.88,920043
2024-04-25,005380,216715.75,219611.89,215329.59,216092.48,2766740
